t nact i x dx dlx rho vx p D sx tau trac Sd
1.003547944681137e+03 2000 1288 5.782341251414174e+00 1.716306737144180e-03 1.716306737144180e-03 1.005150063708931e-11 9.999735580705107e-01 1.000000001160826e-10 1.382204193349282e-09 7.575580949815048e-06 7.574299063895699e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1289 5.784123001394562e+00 1.847193223632360e-03 1.847193223632360e-03 1.004353454494378e-11 9.999735718289734e-01 1.000000001177435e-10 1.381468208268197e-09 7.579506508478497e-06 7.578225358058447e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1290 5.785962098096305e+00 1.831000179853604e-03 1.831000179853604e-03 1.003366994548217e-11 9.999735901396573e-01 1.000000001163292e-10 1.380589697621464e-09 7.584738964224648e-06 7.583458691714040e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1291 5.787815977063956e+00 1.876757755448821e-03 1.876757755448821e-03 1.002561453251516e-11 9.999736020373292e-01 1.000000001169059e-10 1.379792137417605e-09 7.588138957442560e-06 7.586859482001917e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1292 5.789634539248075e+00 1.760366612788999e-03 1.760366612788999e-03 1.001496693085900e-11 9.999736206859546e-01 1.000000001173404e-10 1.378813848765741e-09 7.593478913276447e-06 7.592200415476715e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1293 5.791370633917685e+00 1.711822726431222e-03 1.711822726431222e-03 1.000507813623753e-11 9.999736393263812e-01 1.000000001151670e-10 1.377939332290602e-09 7.598825828078676e-06 7.597548204194260e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1294 5.793117385822731e+00 1.781681083659947e-03 1.781681083659947e-03 9.996944103600945e-12 9.999736524260455e-01 1.000000001160204e-10 1.377161301872728e-09 7.602585219864732e-06 7.601308373516883e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1295 5.794879812919429e+00 1.743173109737484e-03 1.743173109737484e-03 9.986938118622173e-12 9.999736706564423e-01 1.000000001154143e-10 1.376259101397832e-09 7.607826314790709e-06 7.606550370036112e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1296 5.796701024899858e+00 1.899250851119305e-03 1.899250851119305e-03 9.979505031784859e-12 9.999736839379758e-01 1.000000001154116e-10 1.375581765470117e-09 7.611648906918065e-06 7.610373639048693e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1297 5.798526913977500e+00 1.752527304164531e-03 1.752527304164531e-03 9.968842018250980e-12 9.999737020146120e-01 1.000000001137548e-10 1.374584147727308e-09 7.616856557779842e-06 7.615582286882295e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1298 5.800267058026464e+00 1.727760793764688e-03 1.727760793764688e-03 9.959228630642870e-12 9.999737205638706e-01 1.000000001151735e-10 1.373743139782334e-09 7.622210886831811e-06 7.620937456360183e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1299 5.802005183312282e+00 1.748489777869899e-03 1.748489777869899e-03 9.951072275057012e-12 9.999737324527603e-01 1.000000001153735e-10 1.372928668422811e-09 7.625642078569565e-06 7.624369462076267e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1300 5.803780281904075e+00 1.801707405716613e-03 1.801707405716613e-03 9.943049733450965e-12 9.999737445968055e-01 1.000000001161051e-10 1.372139032125087e-09 7.629150840573062e-06 7.627879013231436e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1301 5.805564349470306e+00 1.766427726746400e-03 1.766427726746400e-03 9.933101799928924e-12 9.999737627366895e-01 1.000000001158369e-10 1.371239990291639e-09 7.634402714700205e-06 7.633131785799658e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1302 5.807315206102253e+00 1.735285537145081e-03 1.735285537145081e-03 9.923374908263577e-12 9.999737810945789e-01 1.000000001133406e-10 1.370376712542067e-09 7.639725906679334e-06 7.638455840469591e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1303 5.809087267936890e+00 1.808838132132173e-03 1.808838132132173e-03 9.915348050173883e-12 9.999737934327450e-01 1.000000001148100e-10 1.369590523464813e-09 7.643304361146896e-06 7.642035080642546e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1304 5.810895671325650e+00 1.807968645384683e-03 1.807968645384683e-03 9.905773793989708e-12 9.999738110185542e-01 1.000000001169314e-10 1.368727357880782e-09 7.648414925779799e-06 7.647146507864283e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1305 5.812726276587321e+00 1.853241877958212e-03 1.853241877958212e-03 9.897699196123521e-12 9.999738223822270e-01 1.000000001143364e-10 1.367908455917323e-09 7.651716627843977e-06 7.650449028344749e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1306 5.814558377213171e+00 1.810959373741206e-03 1.810959373741206e-03 9.887801588418129e-12 9.999738398243210e-01 1.000000001155464e-10 1.366996043389702e-09 7.656795733111482e-06 7.655529045429595e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1307 5.816437271860218e+00 1.946829920354887e-03 1.946829920354887e-03 9.880667690009876e-12 9.999738507837850e-01 1.000000001138897e-10 1.366295998715403e-09 7.659988489750740e-06 7.658722501685028e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1308 5.818289317576429e+00 1.757261512066677e-03 1.757261512066677e-03 9.870150617367678e-12 9.999738669043512e-01 1.000000001140416e-10 1.365262591274173e-09 7.664689632153316e-06 7.663424676863853e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1309 5.820042626200374e+00 1.749355735823244e-03 1.749355735823244e-03 9.860778065517385e-12 9.999738840833956e-01 1.000000001136312e-10 1.364414686439992e-09 7.669710065859005e-06 7.668445957912107e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1310 5.821773881165334e+00 1.713154194096234e-03 1.713154194096234e-03 9.851259524608651e-12 9.999739010452386e-01 1.000000001136048e-10 1.363540490676411e-09 7.674672921497666e-06 7.673409687176044e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1311 5.823558248802730e+00 1.855581080694613e-03 1.855581080694613e-03 9.844059224322487e-12 9.999739120830871e-01 1.000000001156643e-10 1.362832090136888e-09 7.677903653578679e-06 7.676641127226567e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1312 5.825417622066647e+00 1.863165447139714e-03 1.863165447139714e-03 9.834760983129668e-12 9.999739285815504e-01 1.000000001145237e-10 1.361975553526342e-09 7.682741154227628e-06 7.681479483855698e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1313 5.827269506063256e+00 1.840602546081094e-03 1.840602546081094e-03 9.825424855764992e-12 9.999739455310119e-01 1.000000001134352e-10 1.361125142877073e-09 7.687717785453780e-06 7.686456964934251e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1314 5.829069635032798e+00 1.759655393001047e-03 1.759655393001047e-03 9.815803328947146e-12 9.999739616042880e-01 1.000000001137066e-10 1.360211887693143e-09 7.692441401024147e-06 7.691181493185128e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1315 5.830804171446740e+00 1.709417434882177e-03 1.709417434882177e-03 9.806368720995082e-12 9.999739778152233e-01 1.000000001150443e-10 1.359327703657034e-09 7.697212017924941e-06 7.695952993706900e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1316 5.832567634580116e+00 1.817508831869041e-03 1.817508831869041e-03 9.799043620919196e-12 9.999739882476592e-01 1.000000001126543e-10 1.358584677302811e-09 7.700282405414172e-06 7.699024123785875e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1317 5.834398834476724e+00 1.844890961349321e-03 1.844890961349321e-03 9.790067597412968e-12 9.999740034620269e-01 1.000000001122745e-10 1.357737325578221e-09 7.704768508003259e-06 7.703511073191832e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1318 5.836253199506872e+00 1.863839098946940e-03 1.863839098946940e-03 9.781129523990501e-12 9.999740189000391e-01 1.000000001146319e-10 1.356900698727868e-09 7.709326330573927e-06 7.708069731857175e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1319 5.838124157427872e+00 1.878076743051516e-03 1.878076743051516e-03 9.772222001499013e-12 9.999740345238368e-01 1.000000001135129e-10 1.356072785229763e-09 7.713944853716052e-06 7.712689082382853e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1320 5.839955867403678e+00 1.785343208561940e-03 1.785343208561940e-03 9.762745844082808e-12 9.999740490074275e-01 1.000000001140955e-10 1.355135793208544e-09 7.718228522496875e-06 7.716973687592621e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1321 5.841759918292443e+00 1.822758568966520e-03 1.822758568966520e-03 9.754172422155811e-12 9.999740636398884e-01 1.000000001137389e-10 1.354327611227916e-09 7.722563381156232e-06 7.721309353924790e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1322 5.843592970796984e+00 1.843346440116633e-03 1.843346440116633e-03 9.745513200700675e-12 9.999740783693087e-01 1.000000001135714e-10 1.353509696043132e-09 7.726931856385087e-06 7.725678646554988e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1323 5.845428747494233e+00 1.828206954380462e-03 1.828206954380462e-03 9.736693078814521e-12 9.999740931170540e-01 1.000000001146627e-10 1.352669550581051e-09 7.731310416849715e-06 7.730058046642139e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1324 5.847207397197100e+00 1.729092451354219e-03 1.729092451354219e-03 9.727360034325147e-12 9.999741068124200e-01 1.000000001103426e-10 1.351730288572258e-09 7.735378405046616e-06 7.734126973548352e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1325 5.848973121019700e+00 1.802355193845528e-03 1.802355193845528e-03 9.719147371248545e-12 9.999741208957305e-01 1.000000001133732e-10 1.350956481098328e-09 7.739569292963079e-06 7.738318634786141e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1326 5.850806332790439e+00 1.864068347632752e-03 1.864068347632752e-03 9.710909581168433e-12 9.999741348105801e-01 1.000000001132272e-10 1.350174462033945e-09 7.743714265437773e-06 7.742464388792655e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1327 5.852664190882937e+00 1.851647837363579e-03 1.851647837363579e-03 9.702260398755417e-12 9.999741485005301e-01 1.000000001131167e-10 1.349329036467298e-09 7.747795372534101e-06 7.746546340803471e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1328 5.854503756150354e+00 1.827482697470018e-03 1.827482697470018e-03 9.693680947908516e-12 9.999741615432918e-01 1.000000001153423e-10 1.348476070036196e-09 7.751686811675635e-06 7.750438632404944e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1329 5.856299252747714e+00 1.763510497251097e-03 1.763510497251097e-03 9.684102676028827e-12 9.999741784981139e-01 1.000000001121518e-10 1.347585848406698e-09 7.756754938697951e-06 7.755507649083661e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1330 5.858083640237435e+00 1.805264482189983e-03 1.805264482189983e-03 9.676092727605394e-12 9.999741917068532e-01 1.000000001107200e-10 1.346815743449260e-09 7.760706669301037e-06 7.759460149319516e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1331 5.859875591537266e+00 1.778638117470699e-03 1.778638117470699e-03 9.667654457575750e-12 9.999742044555632e-01 1.000000001138737e-10 1.345973697273806e-09 7.764523011837382e-06 7.763277333405102e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1332 5.861644526915386e+00 1.759232638771202e-03 1.759232638771202e-03 9.659298049658668e-12 9.999742166375299e-01 1.000000001136813e-10 1.345127933419301e-09 7.768172571847385e-06 7.766927738687275e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1333 5.863438318345342e+00 1.828350221138031e-03 1.828350221138031e-03 9.650647866223797e-12 9.999742337453824e-01 1.000000001124087e-10 1.344369410312021e-09 7.773310733197834e-06 7.772066658051816e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1334 5.865236476220973e+00 1.767965530127036e-03 1.767965530127036e-03 9.641144579908625e-12 9.999742509643689e-01 1.000000001130202e-10 1.343494551152733e-09 7.778487370470264e-06 7.777244169624827e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1335 5.867000488232440e+00 1.760058492806138e-03 1.760058492806138e-03 9.630317835690626e-12 9.999742768182350e-01 1.000000001153431e-10 1.342660066958519e-09 7.786280838212280e-06 7.785038471214655e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1336 5.868760350373980e+00 1.759665790275200e-03 1.759665790275200e-03 9.620847375962304e-12 9.999742977116128e-01 1.000000001123521e-10 1.341884763759621e-09 7.792588834508821e-06 7.791347242258433e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1337 5.870512315686033e+00 1.744264833829057e-03 1.744264833829057e-03 9.612189356341272e-12 9.999743122887217e-01 1.000000001140761e-10 1.341057512001592e-09 7.796991288762951e-06 7.795750523256943e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1338 5.872289930575802e+00 1.810964945707205e-03 1.810964945707205e-03 9.603054271154438e-12 9.999743320191233e-01 1.000000001104421e-10 1.340297843384059e-09 7.802963959863160e-06 7.801723953490448e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1339 5.874049459778383e+00 1.708093459455995e-03 1.708093459455995e-03 9.593267148344041e-12 9.999743504509702e-01 1.000000001098465e-10 1.339412842863571e-09 7.808549009113824e-06 7.807309887168882e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1340 5.875810456769259e+00 1.813900522297018e-03 1.813900522297018e-03 9.586539158471538e-12 9.999743594627994e-01 1.000000001121072e-10 1.338708671937299e-09 7.811278206126763e-06 7.810039787959697e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1341 5.877605350706582e+00 1.775887352348349e-03 1.775887352348349e-03 9.577871213589755e-12 9.999743725036807e-01 1.000000001105434e-10 1.337838493971733e-09 7.815233427268431e-06 7.813995878773172e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1342 5.879399234939378e+00 1.811881113244596e-03 1.811881113244596e-03 9.569442764128237e-12 9.999743871575419e-01 1.000000001118891e-10 1.337043518920459e-09 7.819685659566139e-06 7.818448905553961e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1343 5.881170346085154e+00 1.730341178306283e-03 1.730341178306283e-03 9.558651098137884e-12 9.999744097509057e-01 1.000000001152132e-10 1.336125133891720e-09 7.826565148173152e-06 7.825329311916283e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1344 5.882985611686341e+00 1.900190024068493e-03 1.900190024068493e-03 9.551422118638633e-12 9.999744241718185e-01 1.000000001107321e-10 1.335490998246053e-09 7.830961788078646e-06 7.829726585536023e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1345 5.884842277738728e+00 1.813142080704822e-03 1.813142080704822e-03 9.542518551531917e-12 9.999744374966145e-01 1.000000001123310e-10 1.334593788130200e-09 7.835023615635476e-06 7.833789309784795e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1346 5.886636523015479e+00 1.775348472797589e-03 1.775348472797589e-03 9.534016562508947e-12 9.999744503571549e-01 1.000000001117055e-10 1.333740261769369e-09 7.838948164451909e-06 7.837714711633183e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1347 5.888429815158057e+00 1.811235812358092e-03 1.811235812358092e-03 9.525645046107110e-12 9.999744648145625e-01 1.000000001113384e-10 1.332946323002743e-09 7.843367445816342e-06 7.842134786449773e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1348 5.890200128387523e+00 1.729390646572959e-03 1.729390646572959e-03 9.514938225531979e-12 9.999744872078560e-01 1.000000001114630e-10 1.332032281013291e-09 7.850227579185492e-06 7.848995833238741e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1349 5.892014243225528e+00 1.898839029437660e-03 1.898839029437660e-03 9.507777978433816e-12 9.999745014601842e-01 1.000000001116454e-10 1.331401821637200e-09 7.854599250316564e-06 7.853368134413535e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1350 5.893869559006505e+00 1.811792532516066e-03 1.811792532516066e-03 9.498962416725732e-12 9.999745145791554e-01 1.000000001091094e-10 1.330509665439968e-09 7.858622569534159e-06 7.857392345276411e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 1351 5.895662716654829e+00 1.774522764131703e-03 1.774522764131703e-03 9.490554259943982e-12 9.999745272295184e-01 1.000000001087088e-10 1.329661986986331e-09 7.862506326902599e-06 7.861276949836392e-06 1.000000000000000e+00 0.000000000000000e+00
