t nact i x dx dlx rho vx p D sx tau trac Sd gmin gmax
1.000000000000000e+02 2000 1298 2.182383992610763e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.182383992610763e-02 2.408968996025306e-19 1.000238225094322e+00 2.183423913728639e-02 2.382818455179958e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1299 2.184038941158030e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.184038941158030e-02 2.408968996025306e-19 1.000238586663064e+00 2.185081230607325e-02 2.386435866599257e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1300 2.185693889705296e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.185693889705296e-02 2.408968996025306e-19 1.000238948506280e+00 2.186738551080784e-02 2.390056026684295e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1301 2.187348838252563e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.187348838252563e-02 2.408968996025306e-19 1.000239310623970e+00 2.188395875151746e-02 2.393678935448396e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1302 2.189003786799829e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.189003786799830e-02 2.408968996025306e-19 1.000239673016136e+00 2.190053202822945e-02 2.397304592909322e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1303 2.190658735347096e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.190658735347096e-02 2.408968996025306e-19 1.000240035682779e+00 2.191710534097113e-02 2.400932999082617e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1304 2.192313683894362e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.192313683894362e-02 2.408968996025306e-19 1.000240398623899e+00 2.193367868976983e-02 2.404564153979383e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1305 2.193968632441629e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.193968632441629e-02 2.408968996025306e-19 1.000240761839498e+00 2.195025207465289e-02 2.408198057615163e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1306 2.195623580988896e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.195623580988895e-02 2.408968996025306e-19 1.000241125329576e+00 2.196682549564761e-02 2.411834710009941e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1307 2.197278529536162e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.197278529536163e-02 2.408968996025306e-19 1.000241489094134e+00 2.198339895278134e-02 2.415474111170379e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1308 2.198933478083429e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.198933478083429e-02 2.408968996025306e-19 1.000241853133174e+00 2.199997244608140e-02 2.419116261120902e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1309 2.200588426630695e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.200588426630696e-02 2.408968996025306e-19 1.000242217446695e+00 2.201654597557511e-02 2.422761159868170e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1310 2.202243375177962e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.202243375177962e-02 2.408968996025306e-19 1.000242582034700e+00 2.203311954128982e-02 2.426408807434388e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1311 2.203898323725228e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.203898323725229e-02 2.408968996025306e-19 1.000242946897188e+00 2.204969314325282e-02 2.430059203826218e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1312 2.205553272272495e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.205553272272495e-02 2.408968996025306e-19 1.000243312034161e+00 2.206626678149147e-02 2.433712349065864e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1313 2.207208220819761e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.207208220819761e-02 2.408968996025306e-19 1.000243677445619e+00 2.208284045603309e-02 2.437368243168869e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1314 2.208863169367028e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.208863169367028e-02 2.408968996025306e-19 1.000244043131564e+00 2.209941416690501e-02 2.441026886141895e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1315 2.210518117914294e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.210518117914295e-02 2.408968996025306e-19 1.000244409091997e+00 2.211598791413455e-02 2.444688278009366e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1316 2.212173066461561e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.212173066461561e-02 2.408968996025306e-19 1.000244775326917e+00 2.213256169774906e-02 2.448352418782385e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1317 2.213828015008827e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.213828015008827e-02 2.408968996025306e-19 1.000245141836327e+00 2.214913551777584e-02 2.452019308474274e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1318 2.215482963556094e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.215482963556093e-02 2.408968996025306e-19 1.000245508620228e+00 2.216570937424223e-02 2.455688947100576e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1319 2.217137912103360e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.217137912103360e-02 2.408968996025306e-19 1.000245875678619e+00 2.218228326717558e-02 2.459361334681276e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1320 2.218792860650627e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.218792860650627e-02 2.408968996025306e-19 1.000246243011502e+00 2.219885719660320e-02 2.463036471225255e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1321 2.220447809197893e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.220447809197893e-02 2.408968996025306e-19 1.000246610618878e+00 2.221543116255242e-02 2.466714356750277e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1322 2.222102757745160e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.222102757745159e-02 2.408968996025306e-19 1.000246978500748e+00 2.223200516505057e-02 2.470394991274105e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1323 2.223757706292426e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.223757706292426e-02 2.408968996025306e-19 1.000247346657112e+00 2.224857920412499e-02 2.474078374805622e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1324 2.225412654839693e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.225412654839693e-02 2.408968996025306e-19 1.000247715087972e+00 2.226515327980300e-02 2.477764507364810e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1325 2.227067603386959e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.227067603386959e-02 2.408968996025306e-19 1.000248083793328e+00 2.228172739211194e-02 2.481453388964994e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1326 2.228722551934226e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.228722551934226e-02 2.408968996025306e-19 1.000248452773182e+00 2.229830154107913e-02 2.485145019623936e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1327 2.230377500481493e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.230377500481492e-02 2.408968996025306e-19 1.000248822027534e+00 2.231487572673192e-02 2.488839399354958e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1328 2.232032449028759e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.232032449028759e-02 2.408968996025306e-19 1.000249191556385e+00 2.233144994909762e-02 2.492536528171385e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1329 2.233687397576026e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.233687397576026e-02 2.408968996025306e-19 1.000249561359737e+00 2.234802420820358e-02 2.496236406090979e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1330 2.235342346123292e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.235342346123292e-02 2.408968996025306e-19 1.000249931437589e+00 2.236459850407711e-02 2.499939033127063e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1331 2.236997294670559e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.236997294670559e-02 2.408968996025306e-19 1.000250301789944e+00 2.238117283674556e-02 2.503644409297401e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1332 2.238652243217825e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.238652243217825e-02 2.408968996025306e-19 1.000250672416801e+00 2.239774720623625e-02 2.507352534615315e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1333 2.240307191765092e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.240307191765092e-02 2.408968996025306e-19 1.000251043318162e+00 2.241432161257653e-02 2.511063409098568e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1334 2.241962140312358e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.241962140312358e-02 2.408968996025306e-19 1.000251414494028e+00 2.243089605579372e-02 2.514777032758264e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1335 2.243617088859625e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.243617088859625e-02 2.408968996025306e-19 1.000251785944399e+00 2.244747053591515e-02 2.518493405612166e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1336 2.245272037406891e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.245272037406891e-02 2.408968996025306e-19 1.000252157669277e+00 2.246404505296816e-02 2.522212527675816e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1337 2.246926985954158e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.246926985954158e-02 2.408968996025306e-19 1.000252529668663e+00 2.248061960698008e-02 2.525934398962537e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1338 2.248581934501424e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.248581934501425e-02 2.408968996025306e-19 1.000252901942556e+00 2.249719419797825e-02 2.529659019487873e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1339 2.250236883048691e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.250236883048691e-02 2.408968996025306e-19 1.000253274490960e+00 2.251376882599000e-02 2.533386389274028e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1340 2.251891831595958e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.251891831595957e-02 2.408968996025306e-19 1.000253647313873e+00 2.253034349104265e-02 2.537116508325443e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1341 2.253546780143224e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.253546780143224e-02 2.408968996025306e-19 1.000254020411297e+00 2.254691819316355e-02 2.540849376664323e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1342 2.255201728690491e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.255201728690491e-02 2.408968996025306e-19 1.000254393783234e+00 2.256349293238003e-02 2.544584994303989e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1343 2.256856677237757e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.256856677237757e-02 2.408968996025306e-19 1.000254767429683e+00 2.258006770871942e-02 2.548323361262206e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1344 2.258511625785023e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.258511625785023e-02 2.408968996025306e-19 1.000255141350646e+00 2.259664252220906e-02 2.552064477550076e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1345 2.260166574332290e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.260166574332290e-02 2.408968996025306e-19 1.000255515546124e+00 2.261321737287629e-02 2.555808343187582e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1346 2.261821522879556e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.261821522879556e-02 2.408968996025306e-19 1.000255890016118e+00 2.262979226074843e-02 2.559554958183607e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1347 2.263476471426823e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.263476471426823e-02 2.408968996025306e-19 1.000256264760629e+00 2.264636718585283e-02 2.563304322560356e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1348 2.265131419974090e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.265131419974090e-02 2.408968996025306e-19 1.000256639779657e+00 2.266294214821683e-02 2.567056436331150e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1349 2.266786368521356e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.266786368521357e-02 2.408968996025306e-19 1.000257015073203e+00 2.267951714786775e-02 2.570811299509312e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1350 2.268441317068623e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.268441317068623e-02 2.408968996025306e-19 1.000257390641269e+00 2.269609218483293e-02 2.574568912114827e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1351 2.270096265615889e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.270096265615889e-02 2.408968996025306e-19 1.000257766483856e+00 2.271266725913970e-02 2.578329274158797e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 1352 2.271751214163156e+00 1.651142271230853e-03 1.651142271230853e-03 1.000000000000000e+00 2.271751214163156e-02 2.408968996025306e-19 1.000258142600963e+00 2.272924237081541e-02 2.582092385656765e-04 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
